"도시별","지출목적별","항목","단위","1975 년","1976 년","1977 년","1978 년","1979 년","1980 년","1981 년","1982 년","1983 년","1984 년","1985 년","1986 년","1987 년","1988 년","1989 년","1990 년","1991 년","1992 년","1993 년","1994 년","1995 년","1996 년","1997 년","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"여수시","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","65.217","67.652","68.043","72.467","71.803","70.646","71.806","72.077","73.708","73.531","73.796","73.753","74.318","78.426","81.704","80.872","86.238","90.223","90.736","91.273","92.676","94.198","95.532","97.277","99.267","100","101.44","105.35","110.5","112.43","115.6",
"여수시","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","58.237","61.406","64.416","67.895","66.109","71.775","80.345","79.891","81.906","82.941","84.616","85.519","87.049","88.685","90.328","91.738","92.739","93.78","93.785","94.927","96.263","97.28","98.271","98.036","98.713","100","99.75","100.4","101.91","103.63","104.56",
"여수시","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","51.115","54.233","58.902","70.103","72.51","74.538","77.147","77.371","80.209","82.507","86.085","90.232","93.905","102.291","98.274","103.545","112.33","112.776","114.068","112.577","102.001","98.203","102.28","104.735","102.109","100","107.84","119.57","113.48","114.09","116.7",
"여수시","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","148.7","148.749","142.975","142.381","140.498","137.485","133.258","127.061","120.589","118.699","116.578","115.101","112.828","111.225","111.05","109.93","108.218","105.48","105.398","105.383","105.12","105.206","105.512","104.58","102.157","100","98.85","99.85","100.84","101.09","100.11",
"여수시","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","89.967","95.253","97.817","100.224","100.621","100.043","97.967","97.441","97.75","98.192","98.284","95.433","93.042","94.041","96.785","97.702","99.331","99.541","100.129","99.962","99.16","100.878","100.678","101.312","101.213","100","100.68","103.53","108.59","110.26","112.34",
"여수시","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","44.293","49.131","53.73","56.269","57.047","60.293","63.06","65.789","68.462","72.361","74.409","78.519","83.342","86.721","88.047","91.023","93.192","95.248","97.311","98.089","100.398","101.353","103.258","104.489","103.621","100","100.25","102.21","106.1","106.92","109.33",
"여수시","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","50.669","53.857","56.534","57.948","58.045","58.737","59.941","61.517","63.887","67.304","69.252","69.696","70.723","74.792","77.793","79.63","85.807","85.204","86.381","87.67","89.315","89.891","91.954","95.402","98.727","100","102.22","111.24","117.33","120.94","124.26",
"여수시","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","41.894","44.258","45.854","51.405","50.713","52.01","53.7","54.688","56.066","57.696","58.99","61.925","65.224","70.652","74.271","76.526","79.593","80.823","82.761","85.269","86.866","91.309","96.528","97.242","98.231","100","101.98","109.54","115.92","121.14","127.83",
"순천시","0 총지수","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","39.015","42.724","45.091","47.107","50.27","52.688","55.459","57.812","62.678","63.35","64.803","67.017","68.378","70.582","72.801","74.87","76.474","78.557","82.307","84.846","87.772","91.444","92.898","94.039","95.328","95.306","96.007","97.837","99.362","99.595","100","102.63","108.49","112.29","115.21","117.62",
"순천시","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","38.252","40.149","40.968","45.124","46.676","46.338","48.25","50.93","53.56","57.309","59.029","59.388","60.932","63.441","69.555","74.905","79.337","83.987","85.868","87.375","87.695","90.484","93.06","95.074","96.015","100","104.65","110.62","117.65","123.1","127.02",
"순천시","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","35.637","38.614","41.029","42.85","44.888","45.677","48.075","51.498","52.62","53.115","60.539","60.444","60.944","61.342","61.862","62.235","62.805","63.925","65.022","65.19","97.919","98.057","99.802","99.5","100.034","100","100.32","102.64","103.81","104.83","104.88",
"순천시","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","56.501","57.198","58.097","60.267","61.35","62.467","64.471","66.501","68.927","69.124","69.849","71.584","73.463","75.39","79.475","81.756","84.638","88.7","91.345","95.019","96.307","97.85","98.863","100.131","99.904","100","100.57","103.92","110.82","114.44","116.57",
"순천시","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","53.594","55.617","58.369","63.608","63.564","67.057","70.499","70.248","72.807","74.69","77.361","79.708","81.345","85.845","85.542","88.063","94.242","97.496","100.321","102.295","98.925","97.186","99.024","99.234","100.065","100","102.36","111.49","118.75","120.54","121.76",
"순천시","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","68.292","70.068","70.068","74.285","73.221","72.703","74.472","74.896","76.92","76.78","77.289","77.16","79.376","82.893","85.656","85.237","89.023","90.14","90.569","91.785","93.699","95.317","96.975","98.256","100.07","100","102.1","106.83","111.56","113.8","117.49",
"순천시","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","60.786","63.749","66.66","69.791","70.359","75.611","83.456","82.781","84.407","85.73","87.558","88.791","90.374","92.045","93.161","94.665","96.345","96.718","96.223","96.379","97.506","98.15","98.866","98.74","98.825","100","99.8","100.77","102.66","104.74","106.07",
"순천시","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","52.089","55.423","60.038","70.245","72.269","74.181","76.691","76.975","79.776","82.181","86.016","90.424","94.243","102.987","99.239","103.926","112.335","114.819","113.972","111.786","100.933","97.348","102.009","104.597","102.218","100","107.17","119.07","113.02","113.9","116.52",
"순천시","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","148.59","147.771","141.136","140.988","139.948","137.298","133.248","127.264","120.674","118.695","116.52","115.073","112.772","111.112","110.956","109.875","108.137","105.427","105.308","105.281","105.12","105.206","105.512","104.58","102.157","100","98.85","99.85","100.84","101.09","100.11",
"순천시","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","84.765","89.412","91.305","95.233","97.245","98.247","96.241","96.029","97.134","97.019","96.953","94.166","91.799","92.631","95.305","96.218","97.814","97.877","98.874","99.124","98.756","100.675","100.72","101.226","100.875","100","100.71","103.76","107.34","109.25","110.51",
"순천시","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","45.522","51.42","55.885","59.219","58.555","62.724","64.773","67.287","70.298","74.307","76.46","80.048","86.247","89.465","92.715","95.542","95.216","95.805","96.822","98.848","100.578","101.66","101.851","104.301","103.674","100","100.87","101.75","105.26","107.11","109.18",
"순천시","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","52.777","55.662","58.973","61.536","61.141","60.979","62.458","64.622","66.68","68.997","69.728","70.571","71.879","76.48","79.258","81.636","86.649","85.018","85.805","88.022","89.969","91.133","92.321","96.461","98.815","100","102.89","110.61","116.09","120.22","122.79",
"순천시","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","41.59","43.601","46.242","54.472","52.357","53.042","54.682","56.728","58.125","58.712","60.98","64.852","68.124","74.583","80.661","83.3","85.611","83.355","85.241","87.863","89.909","93.62","96.989","96.873","98.024","100","101.78","107.54","113.47","118.98","125.22",
"경상북도","0 총지수","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","40.778","44.146","46.789","48.386","51.376","54.246","57.226","59.938","64.233","64.825","65.734","68.04","69.24","71.015","73.414","75.593","77.345","79.241","83.437","85.409","88.111","91.863","93.713","94.798","95.758","95.795","96.452","98.24","99.703","99.875","100","102.74","108.74","112.39","114.88","117.28",
"경상북도","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","29.202","32.499","34.526","34.602","38.005","40.294","42.496","44.081","46.962","48.59","47.564","49.581","51.55","53.5","57.666","59.298","59.872","61.982","65.169","70.229","75.593","82.303","85.7","86.389","87.151","88.501","90.577","93.257","96.456","96.089","100","105.65","112.4","118.56","122.56","126.92",
"경상북도","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","26.635","27.046","28.349","30.699","34.3","35.023","37.429","39.505","41.791","44.654","44.444","46.177","49.648","51.059","51.682","59.139","59.065","59.228","59.632","60.347","60.618","61.179","62.057","62.877","62.921","97.244","97.899","99.142","99.339","99.691","100","100.11","102.16","103.13","104.13","104.38",
"경상북도","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","46.653","48.935","51.711","53.226","54.862","56.197","56.768","57.742","59.854","60.898","61.718","63.595","65.683","67.951","68.26","68.965","70.717","72.608","74.55","78.384","80.879","83.486","87.442","90.087","93.591","94.915","96.665","97.842","98.903","99.112","100","100.52","103.78","110.84","114.61","116.77",
"경상북도","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","42.169","45.915","49.162","51.653","54.421","57.432","61.07","65.238","71.159","69.263","71.988","75.275","74.441","76.714","79.084","81.369","83.926","85.763","91.12","89.283","91.223","95.738","99.035","101.942","104.45","100.736","98.155","98.884","99.02","100.07","100","101.48","109.84","116.42","117.88","118.41",
"경상북도","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","61.891","63.933","66.192","67.42","68.514","69.509","71.223","71.124","76.21","73.847","71.431","72.747","73.592","74.306","74.342","75.081","75.482","76.745","79.867","83.914","84.634","87.462","89.643","90.115","92.036","93.864","95.497","96.513","98.688","100.143","100","101.95","107.02","112.99","115.34","118.64",
"경상북도","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","46.606","49.861","51.162","52.005","54.689","57.58","59.979","62.575","65.406","66.212","70.521","78.666","78.648","80.628","81.845","83.59","85.137","86.196","88.167","89.755","91.364","92.962","94.335","94.667","95.416","96.705","97.763","98.688","98.504","98.841","100","100.12","101.05","102.52","104.53","105.58",
"경상북도","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","32.247","35.389","39.1","43.197","47.131","53.175","56.645","61.923","72.391","74.155","77.134","79.642","80.162","83.157","85.4","89.33","93.602","96.423","106.15","101.648","107.268","115.411","118.073","116.722","114.068","102.216","99.052","103.125","106.295","103.289","100","108.42","121.7","115.54","116.69","118.62",
"경상북도","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","151.501","147.677","149.103","150.605","147.765","145.782","145.187","140.96","141.215","140.681","138.094","133.755","127.529","120.924","118.968","116.831","115.234","112.828","111.105","110.978","109.913","108.174","105.464","105.32","105.26","105.065","105.154","105.476","104.558","102.146","100","99.26","100.13","101.1","101.35","100.35",
"경상북도","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","76.873","80.851","82.119","85.419","87.129","90.549","93.258","94.314","97.084","96.737","95.68","96.094","97.474","97.075","96.892","96.98","94.208","92.325","93.496","95.364","95.719","96.517","96.485","97.388","98.125","98.277","100.24","100.346","100.858","100.939","100","100.48","103.68","107.68","109.18","110.54",
"경상북도","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","29.234","31.758","35.449","39.081","42.136","46.173","50.756","55.173","57.001","58.37","61.57","64.048","66.71","68.676","71.918","75.46","78.672","82.904","87.399","89.599","90.516","91.157","93.087","94.267","95.103","96.761","98.627","99.959","101.401","102.618","100","100.09","100.91","102.29","104.22","106.99",
"경상북도","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","33.464","40.549","44.551","45.783","48.025","51.021","55.141","57.289","60.342","59.768","60.528","61.346","63.192","64.857","67.399","69.065","70.336","71.51","75.314","78.41","80.373","84.739","86.614","88.678","89.743","91.441","93.274","95.135","97.236","99.362","100","102.92","110.89","117.47","121.02","124.74",
"경상북도","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","40.024","42.416","42.645","43.807","45.374","47.315","50.651","53.596","58.569","58.04","58.308","60.86","62.118","63.333","65.072","66.03","69.876","73.419","80.225","85.226","87.865","90.318","86.306","87.245","89.579","91.684","94.825","97.825","97.978","98.963","100","101.52","107.24","113.73","118.55","123.79",
"포항시","0 총지수","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","41.182","44.689","47.249","48.715","51.663","54.319","57.506","60.389","64.64","65.115","66.034","68.186","69.237","70.772","72.874","75.076","76.972","78.961","83.096","84.923","87.494","90.972","93.166","94.446","95.313","95.603","96.484","98.392","99.748","99.903","100","102.67","108.64","112.4","114.87","117.29",
"포항시","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","39.906","42.244","43.91","46.724","48.407","47.869","49.875","51.506","53.01","56.983","59.118","60.128","62.945","65.699","70.148","74.973","81.934","85.165","85.62","85.798","88.046","90.181","93.377","96.118","95.721","100","105.52","111.33","118.45","122.29","127.02",
"포항시","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","35.872","37.567","39.576","42.213","45.059","44.377","46.118","49.581","51.019","51.707","59.292","59.45","59.524","59.825","60.424","60.685","61.191","62.054","62.932","62.941","97.209","97.662","98.822","99.214","99.602","100","100.1","102.09","102.88","103.45","103.71",
"포항시","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","56.706","57.103","58.147","60.128","61.436","62.236","63.974","66.095","68.459","68.749","69.419","71.23","73.092","75.082","78.923","81.484","84.201","88.253","91.042","94.776","96.044","97.724","98.721","99.781","99.34","100","100.46","103.93","110.93","114.55","116.69",
"포항시","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","59.445","63.982","69.204","75.643","72.374","74.576","77.441","76.646","78.746","80.829","82.912","85.545","87.313","91.962","90.367","92.196","96.945","100.648","103.725","106.47","102.296","99.93","100.171","99.78","100.677","100","101.1","109.39","116.07","117.92","118.18",
"포항시","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","68.779","70.745","70.969","76.149","73.863","70.882","72.342","72.838","73.647","74.893","75.774","75.748","77.542","80.409","84.046","85.618","87.844","89.941","90.776","92.808","94.334","95.992","96.891","99.23","100.652","100","102.14","107.84","113.33","115.37","119",
"포항시","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","57.554","59.678","62.508","65.63","66.283","70.096","78.373","78.507","80.19","81.129","83.07","84.115","85.036","87.119","88.794","90.171","91.892","93.846","94.394","95.287","96.761","97.786","98.752","98.412","98.779","100","100.3","101.49","102.98","104.99","105.54",
"포항시","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","53.572","56.964","62.166","72.796","74.381","77.363","79.794","80.4","83.507","85.622","89.422","93.825","96.142","106.393","101.856","107.533","114.944","117.586","116.145","113.66","101.937","99.162","103.363","106.433","103.356","100","108.02","121.18","115.26","115.97","118.18",
"포항시","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","145.287","144.717","140.529","140.929","140.335","137.915","133.685","127.57","120.881","118.915","116.778","115.191","112.778","111.124","110.919","109.913","108.174","105.466","105.322","105.261","105.065","105.154","105.476","104.558","102.146","100","99.26","100.13","101.1","101.35","100.35",
"포항시","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","91.812","94.575","95.654","98.508","97.75","96.588","96.403","97.666","97.513","96.837","97.208","94.308","92.502","93.473","94.85","95.166","96.015","96.388","97.265","98.445","98.731","100.671","100.944","101.433","101.111","100","100.55","104.24","108.5","110.07","111.54",
"포항시","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","44.413","48.822","53.149","54.948","56.685","60.087","62.216","64.425","65.907","67.79","70.744","73.893","77.736","82.317","83.626","84.309","84.295","87.458","90.22","90.694","93.286","96.33","98.552","100.155","102.413","100","100.17","101.54","103.29","106.11","109.19",
"포항시","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","51.022","55.848","58.263","60.946","60.147","60.632","61.506","63.719","65.148","67.281","68.614","69.998","71.37","75.132","78.323","80.273","83.712","86.146","88.398","89.033","90.747","92.666","94.646","96.897","99.137","100","103.28","111.39","117.64","120.98","124.51",
"포항시","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","47.148","51.17","53.641","57.785","57.643","58.012","60.119","60.158","60.97","62.788","63.837","68.439","71.998","79.377","84.788","87.37","89.314","86.017","86.894","89.411","91.949","95.509","98.206","98.514","99.156","100","100.99","106.84","112.55","117.37","122.84",
"경주시","0 총지수","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","40.484","43.659","46.567","48.258","51.493","54.556","57.547","60.248","63.89","64.899","65.773","68.146","69.291","71.139","73.802","76.197","77.74","79.772","84.007","86.274","88.979","92.479","94.45","95.457","96.097","95.674","96.422","98.332","100.026","99.949","100","102.47","108.44","111.87","114.29","116.5",
"경주시","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","42.682","44.92","46.659","48.779","51.046","49.303","51.065","53.16","55.313","59.019","60.345","60.657","62.819","65.676","70.429","76.291","82.185","85.696","86.894","88.042","88.625","90.862","93.443","96.395","96.54","100","105.07","112.33","117.8","122.11","125.9",
"경주시","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","35.837","38.202","39.624","41.045","44.381","44.783","46.582","49.829","51.162","51.528","59.198","59.124","59.335","59.942","60.603","60.736","61.45","62.336","63.172","63.236","97.782","98.347","99.491","99.516","99.808","100","100.07","102.38","103.46","104.61","104.77",
"경주시","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","55.353","55.838","56.922","58.961","60.058","61.023","62.98","64.928","67.216","67.613","68.401","70.105","72.009","73.953","77.715","80.063","82.919","86.744","89.011","92.67","94.034","95.801","96.994","98.093","98.673","100","100.47","103.53","110.67","114.64","116.87",
"경주시","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","53.748","58.268","61.736","66.789","65.956","69.334","72.888","72.027","74.673","77.99","80.884","83.742","86.391","91.952","90.927","92.47","96.739","99.722","102.394","104.145","100.2","98.031","99.779","100.184","100.133","100","101.2","109.32","115.17","116.27","117.28",
"경주시","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","72.125","74.079","73.267","76.129","74.74","71.692","73.204","74.613","74.739","74.321","73.813","73.597","75.025","79.238","83.513","83.907","86.193","88.697","89.484","91.448","93.277","95.114","96.002","98.04","99.849","100","101.83","106.04","112.09","114.45","117.32",
"경주시","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","58.732","61.428","63.617","66.518","68.285","72.699","80.424","79.921","81.829","83.38","85.374","87.48","87.978","90.105","91.777","93.222","94.465","95.218","95.301","95.99","97.135","98.425","99.239","99.181","99.06","100","100.07","101.17","102.81","104.58","105.46",
"경주시","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","53.158","56.79","61.822","72.237","73.672","76.498","79.08","79.443","82.516","85.193","89.338","93.596","96.663","106.385","101.926","107.133","115.152","118.582","117.238","114.434","102.57","99.168","103.284","106.558","103.234","100","107.82","120.76","114.3","115.26","117.43",
"경주시","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","145.518","144.838","140.607","140.91","140.885","137.938","133.582","127.457","120.871","118.952","116.783","115.255","112.812","111.059","110.933","109.917","108.187","105.468","105.323","105.264","105.065","105.154","105.476","104.558","102.146","100","99.26","100.13","101.1","101.35","100.35",
"경주시","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","91.416","93.488","94.067","95.895","96.336","95.065","95.16","95.429","95.39","95.96","96.332","93.764","91.7","92.728","94.647","95.265","96.757","96.654","97.417","97.833","97.921","100.182","100.446","100.804","100.834","100","100.37","103.54","107.5","108.76","109.91",
"경주시","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","44.683","48.313","54.392","55.51","56.564","59.736","63.345","65.75","67.342","71.156","74.818","77.412","81.82","86.69","90.756","92.042","93.446","95.504","94.789","95.775","96.362","97.931","98.697","101.8","102.728","100","99.75","99.42","100.39","102.07","104.87",
"경주시","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","53.307","57.625","59.286","61.329","61.138","62.244","63.137","64.646","65.937","69.35","72.432","73.083","73.754","77.87","81.763","83.925","87.659","89.745","92.491","91.62","92.008","94.189","95.978","98.633","99.801","100","102.75","111.24","117.98","121.59","124.49",
"경주시","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","47.393","49.885","52.822","57.71","57.275","57.481","59.171","61.845","64.072","65.786","66.476","69.773","74.359","80.425","84.835","86.874","88.401","85.44","86.393","88.206","89.92","92.692","96.836","97.361","98.336","100","101.65","107.23","113.63","118.36","123.14",
"안동시","0 총지수","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","40.601","44.123","46.86","48.924","51.912","55.062","57.699","60.325","64.729","65.4","66.175","68.392","69.373","71.298","73.532","75.742","76.986","78.393","82.42","84.302","87.546","91.697","93.441","93.942","94.773","95.098","96.025","97.869","99.524","99.978","100","102.93","109.1","112.38","114.98","117.51",
"안동시","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","41.804","43.518","44.971","48.127","49.653","47.755","49.983","50.918","53.493","57.432","58.92","58.105","59.392","62.686","70.037","75.878","80.836","85.622","86.431","86.357","88.261","91.495","93.754","97.313","98.006","100","106.04","113.33","118.55","124","127.86",
"안동시","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","34.804","37.776","40.029","42.125","44.369","44.154","45.758","48.879","50.009","50.645","57.82","57.618","57.762","58.191","59.338","59.753","60.514","61.345","62.135","62.192","96.066","97.727","99.354","99.597","99.856","100","100.04","101.41","101.94","102.79","102.89",
"안동시","03 의류 및 신발","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","56.165","56.821","57.692","59.882","60.837","61.319","63.072","65.07","67.241","67.543","68.401","70.225","72.203","74.158","77.761","80.191","82.569","86.42","89.365","93.188","94.382","96.181","97.445","98.453","99.099","100","100.71","104.16","111.3","115.14","117.38",
"안동시","04 주택, 수도, 전기 및 연료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","61.202","63.196","66.69","72.245","70.792","74.398","78.013","76.314","78.249","80.269","83.493","84.759","85.796","93.881","89.226","93.04","98.622","100.236","100.328","101.929","99.328","96.311","96.918","98.35","99.686","100","102.25","111.34","117.49","119.34","119.94",
"안동시","05 가정용품 및 가사 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","70.847","71.408","71.178","77.099","74.88","72.158","72.585","73.108","73.643","73.306","73.361","73.709","74.938","78.147","82.2","83.331","86.741","89.386","89.123","90.561","93.208","94.892","96.103","98.279","99.74","100","102.32","107.08","113.6","115.63","118.98",
"안동시","06 보건","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","55.015","57.43","60.268","63.518","64.943","69.382","77.002","76.672","78.401","79.441","80.532","82.17","83.842","86.305","88.245","89.955","92.909","94.283","94.487","95.01","95.586","96.467","97.711","97.728","98.526","100","99.29","100.06","100.88","102.85","104.43",
"안동시","07 교통","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","51.642","54.938","60.525","70.862","73.087","76.21","78.357","79.132","81.507","83.787","87.546","91.267","94.689","103.569","99.133","105.054","114.16","116.822","115.641","113.089","101.406","98.438","102.541","105.949","103.031","100","108.42","121.27","115.53","116.95","118.69",
"안동시","08 통신","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","146.889","146.105","140.929","141.137","140.145","138.016","133.404","127.216","120.833","118.925","116.822","115.274","112.85","111.214","111.088","109.986","108.245","105.459","105.314","105.263","105.065","105.154","105.476","104.558","102.146","100","99.26","100.13","101.1","101.35","100.35",
"안동시","09 오락 및 문화","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","89.921","93.182","95.932","99.079","98.435","97.542","98.152","98.948","97.607","97.59","97.477","94.422","92.253","93.886","95.787","96.209","96.482","96.18","97.315","98.481","98.53","100.025","100.013","100.874","100.79","100","100.41","103.4","107.27","108.45","109.56",
"안동시","10 교육","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","49.722","56.786","60.689","61.049","62.35","65.248","67.25","70.457","73.768","78.112","82.608","85.918","88.885","91.577","93.016","93.729","95.448","97.156","97.633","98.49","100.517","101.317","102.727","102.999","102.875","100","99.44","100.85","101.77","103.95","105.87",
"안동시","11 음식 및 숙박","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","49.691","52.334","54.74","58.359","58.339","59.387","59.917","62.984","64.88","66.227","67.107","68.617","69.389","72.252","74.881","77.804","83.679","84.424","84.851","86.551","88.325","91.94","94.448","96.357","99.078","100","103.65","112.08","118.18","120.7","126.18",
"안동시","12 기타 상품 및 서비스","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","47.475","50.248","52.851","59.041","57.696","58.345","60.907","62.39","63.669","64.724","65.712","68.871","71.072","75.797","79.925","82.827","86.32","83.097","84.599","87.353","89.936","92.74","95.714","96.627","98.275","100","101.76","107.19","112.68","117.02","122.16",
"구미시","0 총지수","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","40.187","43.314","45.859","47.456","50.383","53.407","56.26","58.787","63.661","64.035","65.018","67.575","69.179","71.124","73.855","75.839","77.798","79.694","84.035","85.995","88.603","92.709","94.066","95.161","96.477","96.372","96.594","98.143","99.523","99.758","100","102.91","108.91","112.72","115.24","117.66",
"구미시","01 식료품 및 비주류음료","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","38.035","40.312","41.753","45.205","46.27","45.643","47.776","50.762","52.835","57.81","59.058","59.953","61.479","65.466","70.446","75.915","83.405","86.411","87.046","88.628","89.101","90.586","92.827","96.612","95.61","100","106.02","113.38","119.16","122.55","127.05",
"구미시","02 주류 및 담배","소비자물가지수[2020=100]","2020=100","","","","","","","","","","","","","","","","","","","","","33.05","36.19","38.854","41.47","44.351","44.315","46.083","49.912","51.551","52.279","59.581","59.229","59.462","59.854","60.525","60.842","61.334","62.2","62.957","63.03","97.398","97.986","99.252","99.288","99.673","100","100.19","102.42","103.72","105.22","105.57",
